symbol,CXSMILES,R1,R2,R3,source,position_class,has_sidechain,prop_status
BID,*N[C@H](C(*)=O)[C@H]1CC[N@H+](C[C@@H]2CNC(=O)O2)CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QGM,*N[C@H](C(*)=O)[C@H]1CC[N@H+](CCN2CCCCC2)CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
IBG,*N[C@@H](CCCc1nncn1CCC)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
FPW,*N[C@@H](Cc1nncn1C(C)C)C(*)=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
9NV,*N[C@@H](CCc1nncn1C1CCCCC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
HU0,*N[C@H](C(*)=O)c1c(C)nn([C@@H]2CCC[C@H]2O)c1C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
FL9,*N[C@@H](CCCc1cnn(-c2ccc(F)cc2F)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
US0,*N[C@@H](CCCS[C@H]1CCC[C@@H](C)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
WGH,*N[C@@H](CCc1nc(CC(C)C)nn1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
HM3,*N[C@H](C(*)=O)c1nc(C2CCCCC2)nn1C |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
0RM,*N[C@@H](Cc1nc(-c2cccs2)nn1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
7BE,*N[C@H](C(*)=O)c1cnn(Cc2cc(F)ccc2Br)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ZUO,*N[C@H](C(*)=O)c1cnc(N(C)Cc2csc(Br)c2)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MY1,*N[C@@H](C[C@H](C)SCc1ccccc1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
LVC,*N[C@H](C(*)=O)c1sc(N2CCc3ccccc32)nc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
2LK,*N[C@H](C(*)=O)c1sc(N(CC)CCOC)nc1C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
LGH,*N[C@H](C(*)=O)[C@](C)(CC)CN1CC[NH+]([C@H](C)CC)CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
W3L,*N[C@@H](CC[S@](=O)c1cccc(Br)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
1GD,*N[C@@H](CCn1cc(C(N)=O)cn1)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
9PW,*N[C@@H](CCNc1cc(F)cc(F)c1F)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
7C1,*N[C@H](C(*)=O)[C@H](C)N(CC)c1n[nH]c(=O)[n-]c1=O |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
FVL,*N[C@H](C(*)=O)[C@@H]1CCCN1C(=O)[C@H](C)C[NH2+]CC |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
NTA,*N[C@@H](Cc1nnc2cnccn12)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
QW4,*N[C@H](C(*)=O)c1nnc2nc(C)cc(C)n12 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KRX,*N[C@@H](CCc1cc(OC)c(OC)cc1F)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
Z8V,*N[C@@H](CCCSc1n[nH]c(=O)n1C1CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
0O0,*N[C@H](C(*)=O)[C@H](C)Sc1n[nH]c(=O)n1C(C)C |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
L0M,*N[C@H](C(*)=O)c1cnc(N2CCC[C@H]2C[NH+](C)C)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
9GU,*N[C@@H](CS(=O)(=O)Cc1cccnc1C#N)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
C5R,*N[C@H](C(*)=O)[C@H]1CC[N@H+]([C@@H](CC)C(N)=O)CC1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
HTK,*N[C@H](C(*)=O)c1cnc(Cc2ccc(C)c(C)c2)nc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
GCR,*N[C@@H](CSc1nccn(CC(C)C)c1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
ZRQ,*N[C@H](C(*)=O)c1nc(C)c(COC)s1 |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
W0D,*N[C@H](C(*)=O)c1nc2c(s1)C[C@H](c1ccccc1)CC2 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
JOL,*N[C@H](C(*)=O)C(C)(C)C[C@H](N)c1ccc(Cl)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
149,*N[C@H](C(*)=O)C(C)(C)C[C@@H](O)c1cc(C)sc1C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
RC9,*N[C@H](C(*)=O)C(C)(C)Cc1nc(CCC)nn1C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
JPY,*N[C@H](C(*)=O)[C@@H](C)CC(=O)c1cc(Cl)sc1Cl |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
8JM,*N[C@H](C(*)=O)[C@@H](C)CCc1ccc(Br)s1 |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
69I,*N[C@H](C(*)=O)[C@@H](C)C[C@H](N)c1ccc(F)cc1F |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
BJG,*N[C@H](C(*)=O)[C@H](C)Cc1n[nH]c(C(C)C)n1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
6IY,*N[C@H](C(*)=O)[C@H](C)Cc1nnc(C)n1CCC |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
JPL,*N[C@H](C(*)=O)[C@@H](C)Cc1nncn1CCOC |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ZYE,*N[C@H](C(*)=O)[C@@H](C)Cc1nnc2n1CCCCC2 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
GXV,*N[C@H](C(*)=O)[C@@H](C)Cc1nnc2ncccn12 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
976,*N[C@H](C(*)=O)[C@@H](C)Cc1nc2sccc2c(=O)[nH]1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
Y6W,*N[C@H](C(*)=O)c1ccc(-c2ccc(F)c(F)c2F)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
OIP,*N[C@@H](CN(C)c1ccc(C(N)=O)c(Cl)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
X2T,*N[C@@H](CCC(=O)N[C@@H]1CCC[C@@H]1C#N)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
W43,*N[C@@H](C[C@@H](N)Cc1ccc(Br)o1)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
TSD,*N[C@@H](C[C@@H](N)Cc1cnc[nH]1)C(*)=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
9L2,*N[C@@H](C[C@@H](N)Cc1cn(C)nn1)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
X1N,*N[C@@H](C[C@@H](N)Cc1cc(C)n(C)c1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
QFN,*N[C@@H](C[C@@H](N)Cc1c(C)n[nH]c1C)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
1PM,*N[C@H](C(*)=O)C(CC)(CC)C[N@H+]1CCCO[C@H](C)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
NGA,*N[C@H](C(*)=O)[C@@]1(O)CC[N@@H+](C2CC2)C1 |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
AKR,*N[C@H](C(*)=O)[C@H](C)S(=O)(=O)C1CCOCC1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
632,*N[C@H](C(*)=O)[C@H](C)N1CCNC(=O)CC1 |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
3LH,*N[C@H](C(*)=O)c1ccc(N2CCn3cc[nH+]c3C2)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
T1I,*N[C@H](C(*)=O)c1ccccc1N(C)Cc1[nH+]ccn1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
PBU,*N[C@H](C(*)=O)[C@@](C)(CC)CN(C)Cc1[nH+]ccn1C |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
OUV,*N[C@@H](CCN1C(=O)N[C@](C)(CCCC)C1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
T7C,*N[C@@H](CCn1cnc(C#N)n1)C(*)=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
346,*N[C@@H](CCOc1ccc(CC)cc1C(C)(C)C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
DQU,*N[C@@H](CCOCc1ccccc1Cl)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
R6J,*N[C@@H](CCOCc1ccc2c(c1)OCO2)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
4VR,*N[C@@H](CCOc1ccc(-c2nc(C)cs2)cc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
NFL,*N[C@@H](CCSc1nccs1)C(*)=O |$_R1;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
4P0,*N[C@H](C(*)=O)c1csc(Cc2ccc(F)cc2Cl)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
2K1,*N[C@H](C(*)=O)[C@H](C#N)c1ccc(F)cc1Cl |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
D23,*N[C@H](C(*)=O)c1cc(F)c(-n2cc(Br)cn2)c(F)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
JL7,*N[C@H](C(*)=O)[C@H](CC)N1CCc2sccc2C1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
OWL,*N[C@H](C(*)=O)[C@H](CC)N(C)C1CCOCC1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
802,*N[C@H](C(*)=O)[C@H](CC)N(C)CCc1ccncc1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KDX,*N[C@H](C(*)=O)[C@H](c1ccccc1)N(C)CC1CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
S56,*N[C@H](C(*)=O)[C@H](CC)N(C)Cc1cc(Br)cs1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
NQO,*N[C@H](C(*)=O)[C@H](CC)n1cncn1 |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
FVC,*N[C@H](C(*)=O)[C@H](n1nc(C)cc1C)C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
TA9,*N[C@H](C(*)=O)[C@H](OC[C@@H]1CCCCO1)C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
623,*N[C@H](C(*)=O)[C@H](CC)Sc1[nH+]ccn1C |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
63R,*N[C@H](C(*)=O)[C@H](CC)Sc1nncs1 |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
H8A,*N[C@H](C(*)=O)[C@H](SCc1ccco1)C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
VXO,*N[C@H](C(*)=O)[C@H](Sc1nnc(C)o1)C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
WN2,*N[C@H](C(*)=O)[C@H](SC1CCOCC1)C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
OJX,*N[C@H](C(*)=O)c1cnc(C(C)(C)c2ccccc2)nc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
AR8,*N[C@@H](CNc1cc(Cl)ccc1C(N)=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
PC4,*N[C@H](C(*)=O)c1ccnc(-c2cc3ccccc3o2)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UDP,*N[C@@H](CN(C(N)=O)c1ccccc1N)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
HKS,*N[C@H](C(*)=O)[C@H](C)[S@@](=O)CC1CCCC1 |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
AZX,*N[C@H](C(*)=O)[C@H](CC)SCC1CCCC1 |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
RB4,*N[C@@H](CNC(=O)C1(CCC)CC[NH2+]CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
AYG,*N[C@@H](C[C@H]1CCCN(c2nnnn2C)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
8XS,*N[C@H](C(*)=O)[C@@]1(C[N@H+]2CC[C@](C)(CC)CC2)CCOC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
S9W,*N[C@H](C(*)=O)C(C)(C)CN1CC[C@@H]([NH+](CC)CC)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
VEA,*N[C@@H](CCCC[N@@H+]1CC[C@H](N2CCOCC2)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
TNS,*N[C@H](C(*)=O)C(=O)N1CC[C@H](N2CCOCC2)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
5I9,*N[C@@H](C[C@@H](C#N)Cc1cccc(C(F)(F)F)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
Y8S,*N[C@@H](C[C@@H](C#N)[C@H]1CCS(=O)(=O)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
KB2,*N[C@@H](C[C@@H](C#N)c1ccnc2cc(Cl)ccc12)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
EQO,*N[C@@H](C[C@@H](C#N)c1ccccc1S(=O)(=O)CCC)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
3HZ,*N[C@@H](C[C@@H](C#N)c1cc(C)nc2ncnn12)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
38V,*N[C@@H](C[C@@H](C#N)c1cncc2nnnn12)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
OHR,*N[C@@H](C[C@@H](C#N)c1ncccc1C(F)(F)F)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
I87,*N[C@@H](C[C@@H](C#N)c1ccc2ccccc2n1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
ZSO,*N[C@H](C(*)=O)C(C)(C)CC(=O)N1CCCC1(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KNX,*N[C@H](C(*)=O)[C@H](C)N(C)C[C@H]1CC[N@H+](C)CC1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KIF,*N[C@@H](CS(=O)(=O)CCc1cccnc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
NSI,*N[C@H](C(*)=O)c1c(C)nn(CCc2cccnc2)c1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
302,*N[C@H](C(*)=O)[C@H](C)N(C)CCN1CC[NH2+]CC1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
LQI,*N[C@H](C(*)=O)c1cn(CCCc2ccccc2)nc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
FUS,*N[C@@H](CCCc1cnn(Cc2ccccc2Cl)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
0U2,*N[C@@H](CN(C)Cc1ccc(F)cc1C#N)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
BW5,*N[C@H](C(*)=O)C(=O)NCc1ccnn1C |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
7TA,*N[C@H](C(*)=O)c1cc(C)ccc1OCCn1cccn1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
0GS,*N[C@H](C(*)=O)c1cc(C)ccc1OCc1cc(Br)cs1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
4VQ,*N[C@H](C(*)=O)c1ccc(-c2csc(NC)n2)s1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
6XE,*N[C@@H](CCCSc1cnccn1)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
HNM,*N[C@@H](Cc1ccc(O[C@H](C)CC)c(C(F)(F)F)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
JQI,*N[C@H](C(*)=O)c1cnc(-c2cccc(C)n2)nc1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UTQ,*N[C@@H](Cc1cc(C)ccc1O[C@@H]1CCOC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
5RH,*N[C@H](C(*)=O)c1ccc(N2CCNC(=O)C2(C)C)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
OTA,*N[C@H](C(*)=O)C(CC)(CC)CN1CC[N@@H+](C)C(C)(C)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UP7,*N[C@H](C(*)=O)c1cnc(Cc2nc3ccccc3[nH]2)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
EJS,*N[C@H](C(*)=O)[C@@H](NC(C)=O)c1ccc(Br)o1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
D24,*N[C@@H](CC(=O)N(C)C[C@@H]1COc2ccccc2O1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
O1N,*N[C@@H](CC(=O)NCc1cnn(-c2ccccc2)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
XVI,*N[C@@H](CC(=O)N(c1ccccc1)c1nc(C)cs1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
AC8,*N[C@@H](CC(=O)Nc1ccc(-n2ccnc2C)nc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
AWG,*N[C@@H](CC(=O)Nc1cc(Cl)cc(Br)c1OCC)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
36Y,*N[C@@H](CC(=O)Nc1cccc(C[NH+]2CCCC2)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
1XV,*N[C@@H](CC(=O)Nc1ccccc1-c1nc(C)n[nH]1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
PKY,*N[C@@H](CC(=O)Nc1cc(-n2cnnn2)ccc1Cl)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
Q7Y,*N[C@@H](CC(=O)Nc1ccc(-c2coc(C)n2)cc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
M79,*N[C@@H](CC(=O)Nc1ccc(Sc2ncn[nH]2)cc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
EW0,*N[C@@H](CC(=O)N[C@@H]1CCC[C@H]1n1cc[nH+]c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
8XF,*N[C@@H](CC(=O)N[C@@H]1CC(C)(C)Cc2oc(C)cc21)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
56A,*N[C@@H](CC(=O)Nc1cc(C(N)=O)cc(F)c1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
MB2,*N[C@@H](CC(=O)Nc1cc(Cl)ccc1-n1cccn1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
TCN,*N[C@@H](CC(=O)Nc1cc(Cl)c(OC(F)F)c(Cl)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
IAW,*N[C@@H](CC(=O)Nc1ccc(-n2cncn2)c(F)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
NZI,*N[C@@H](CC(=O)N1CC[NH+](Cc2csc(C)n2)CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
SJM,*N[C@@H](CC(=O)N(C)Cc1cn(C)c(=O)n(C)c1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
A6V,*N[C@@H](CC(=O)N1CCC[N@H+](C[C@H]2CCCO2)CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
206,*N[C@@H](CC(=O)N(Cc1cccc(O)c1)C1CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
TAK,*N[C@@H](CC(=O)NCc1ccc(-c2cc[nH]n2)cc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
XS3,*N[C@@H](CCC(=O)Nc1nc[nH]n1)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
